                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.52113,                0.30894,                0.89382,                  0.718,                0.74434,                0.75143,                0.51866,                 1.1978,                0.81043,                 1.4855,             0.00059978,             0.00059978,             0.00059978
                    154,                0.52578,                0.30409,                0.89832,                0.73945,                0.72376,                0.74834,                0.51334,                 1.2149,                 0.8126,                 1.5015,             0.00059356,             0.00059356,             0.00059356
                    155,                0.51566,                0.30874,                0.88838,                0.72526,                0.73549,                0.75178,                0.52237,                 1.1926,                0.80973,                 1.4906,             0.00058734,             0.00058734,             0.00058734
                    156,                0.50415,                0.29684,                0.88344,                0.68845,                0.75495,                  0.753,                0.52286,                 1.1852,                0.80181,                  1.482,             0.00058113,             0.00058113,             0.00058113
                    157,                0.52222,                0.30727,                0.89197,                0.69434,                0.74211,                0.75085,                0.52034,                 1.1929,                0.80474,                 1.4918,             0.00057491,             0.00057491,             0.00057491
                    158,                0.50981,                0.30401,                0.88963,                0.70224,                0.73795,                0.74944,                0.52061,                 1.1808,                0.79652,                 1.4853,              0.0005687,              0.0005687,              0.0005687
                    159,                0.50674,                0.30168,                0.88704,                0.69714,                0.75626,                0.75035,                0.52278,                 1.1814,                0.79636,                 1.4823,              0.0005625,              0.0005625,              0.0005625
                    160,                0.49807,                0.29639,                0.88182,                0.67976,                0.75887,                0.74898,                0.51809,                 1.1935,                0.79876,                 1.4907,              0.0005563,              0.0005563,              0.0005563
                    161,                 0.5032,                0.30015,                0.88529,                0.68332,                0.75298,                0.74784,                0.51702,                 1.1826,                0.80311,                 1.4892,              0.0005501,              0.0005501,              0.0005501
                    162,                0.48845,                0.28309,                0.87749,                0.68955,                 0.7485,                0.74457,                 0.5131,                 1.2015,                0.81163,                 1.5072,             0.00054391,             0.00054391,             0.00054391
                    163,                0.48977,                0.28834,                0.87687,                0.69408,                0.74932,                0.74523,                0.51614,                 1.1881,                0.80721,                 1.4911,             0.00053773,             0.00053773,             0.00053773
                    164,                0.49459,                0.29527,                 0.8807,                0.69003,                0.75838,                0.75083,                0.52098,                  1.184,                0.79236,                  1.493,             0.00053155,             0.00053155,             0.00053155
                    165,                0.49064,                0.29237,                0.87999,                0.71615,                0.74526,                0.75145,                0.52081,                 1.1843,                0.79632,                 1.4926,             0.00052538,             0.00052538,             0.00052538
                    166,                0.49372,                0.29106,                0.87704,                0.70622,                 0.7512,                0.74446,                0.51294,                 1.1961,                0.80978,                 1.5006,             0.00051923,             0.00051923,             0.00051923
                    167,                0.50597,                0.29848,                0.88568,                0.68603,                0.75442,                0.74698,                0.51883,                 1.1872,                0.81321,                 1.5002,             0.00051308,             0.00051308,             0.00051308
                    168,                0.49446,                0.28938,                0.88148,                0.69099,                0.75032,                0.74479,                0.52011,                 1.1718,                0.80737,                  1.486,             0.00050694,             0.00050694,             0.00050694
                    169,                0.48761,                0.29084,                0.88206,                0.72023,                0.73327,                0.74084,                0.51511,                 1.1848,                0.81196,                 1.4937,             0.00050081,             0.00050081,             0.00050081
                    170,                0.50471,                0.30409,                0.88549,                0.71312,                0.73783,                0.74551,                0.51696,                 1.1933,                0.81006,                 1.5008,              0.0004947,              0.0004947,              0.0004947
                    171,                0.49301,                0.29195,                0.88227,                0.68722,                0.74962,                0.74682,                0.51619,                 1.2007,                0.81394,                 1.5063,             0.00048859,             0.00048859,             0.00048859
                    172,                0.48828,                0.28638,                0.87765,                 0.7031,                 0.7352,                0.74353,                0.51834,                 1.1818,                0.80495,                 1.4855,              0.0004825,              0.0004825,              0.0004825
                    173,                0.48104,                0.28565,                0.87137,                0.68726,                0.76188,                0.75172,                0.52022,                  1.193,                0.80806,                 1.4999,             0.00047642,             0.00047642,             0.00047642
                    174,                0.49094,                 0.2917,                0.88092,                0.72052,                0.74916,                0.75712,                0.52664,                 1.1796,                 0.8099,                 1.4968,             0.00047036,             0.00047036,             0.00047036
                    175,                0.48583,                0.28592,                0.87848,                0.69974,                0.76236,                0.75932,                0.52757,                  1.193,                  0.812,                 1.5058,             0.00046431,             0.00046431,             0.00046431
                    176,                0.47547,                0.27939,                0.87109,                0.69057,                0.74913,                0.74885,                0.51792,                 1.1928,                0.81773,                 1.5053,             0.00045828,             0.00045828,             0.00045828
                    177,                0.47767,                 0.2843,                0.87148,                0.69487,                0.74344,                0.74397,                0.51397,                 1.1921,                0.82608,                 1.5063,             0.00045226,             0.00045226,             0.00045226
                    178,                 0.4733,                0.27485,                0.87134,                0.68975,                0.75528,                0.75137,                0.52042,                 1.1905,                0.81704,                 1.5076,             0.00044626,             0.00044626,             0.00044626
                    179,                0.46707,                0.27875,                0.86933,                0.69876,                0.76089,                 0.7599,                0.52542,                 1.1927,                0.80212,                 1.5067,             0.00044028,             0.00044028,             0.00044028
                    180,                0.46616,                0.27466,                0.86578,                0.70367,                0.76643,                0.76552,                0.53116,                 1.1873,                0.79708,                  1.508,             0.00043432,             0.00043432,             0.00043432
                    181,                0.46688,                  0.279,                0.87241,                0.69354,                 0.7653,                0.76033,                 0.5268,                 1.1823,                0.79774,                 1.4999,             0.00042837,             0.00042837,             0.00042837
                    182,                0.46827,                0.28029,                0.87093,                0.69325,                0.76492,                0.76115,                0.52673,                 1.1858,                0.79374,                 1.5065,             0.00042244,             0.00042244,             0.00042244
                    183,                0.48006,                0.28656,                0.87408,                0.71946,                0.72841,                0.74689,                0.51885,                 1.1933,                0.80225,                 1.5089,             0.00041654,             0.00041654,             0.00041654
                    184,                0.46986,                0.27769,                0.86915,                0.70908,                0.74035,                0.74802,                0.51847,                 1.1889,                 0.7919,                 1.5071,             0.00041065,             0.00041065,             0.00041065
                    185,                0.45877,                0.27492,                0.86998,                0.68584,                0.75449,                 0.7497,                0.51679,                  1.193,                0.79071,                 1.5109,             0.00040479,             0.00040479,             0.00040479
                    186,                0.46488,                0.27372,                0.86418,                0.68844,                0.76245,                0.75418,                 0.5229,                  1.187,                  0.782,                 1.5052,             0.00039895,             0.00039895,             0.00039895
                    187,                0.47335,                0.27904,                0.87079,                0.69174,                 0.7624,                0.75489,                0.52369,                 1.1946,                0.78515,                 1.5146,             0.00039313,             0.00039313,             0.00039313
                    188,                0.46125,                0.27336,                0.86616,                0.69944,                0.76194,                0.75812,                0.52372,                 1.2136,                0.78159,                 1.5289,             0.00038733,             0.00038733,             0.00038733
                    189,                0.45981,                0.27738,                0.86818,                0.71481,                0.77044,                0.76817,                0.53306,                 1.1913,                0.78117,                 1.5105,             0.00038156,             0.00038156,             0.00038156
                    190,                 0.4628,                0.27498,                0.87083,                0.71182,                0.76787,                0.76582,                0.52821,                 1.1916,                0.78364,                 1.5083,             0.00037582,             0.00037582,             0.00037582
                    191,                0.44966,                0.26744,                0.86144,                0.70947,                0.76062,                0.76321,                0.52645,                 1.1871,                0.77948,                 1.5102,             0.00037009,             0.00037009,             0.00037009
                    192,                0.45199,                0.26731,                 0.8656,                0.69606,                0.77157,                  0.763,                0.52731,                 1.1897,                0.78375,                 1.5091,              0.0003644,              0.0003644,              0.0003644
                    193,                0.45238,                0.26554,                0.86369,                  0.718,                0.76218,                0.76203,                0.52629,                 1.1852,                0.79484,                 1.5049,             0.00035873,             0.00035873,             0.00035873
                    194,                0.45497,                0.27059,                0.86532,                0.70583,                0.75747,                0.75769,                0.52181,                   1.19,                0.80731,                 1.5097,             0.00035309,             0.00035309,             0.00035309
                    195,                 0.4565,                0.26844,                0.86064,                0.70245,                0.76047,                 0.7574,                0.52497,                 1.1851,                0.80227,                 1.5034,             0.00034747,             0.00034747,             0.00034747
                    196,                0.46103,                0.27196,                0.86948,                0.69784,                0.75791,                0.75508,                0.52561,                 1.1792,                0.79338,                 1.5036,             0.00034189,             0.00034189,             0.00034189
                    197,                0.45826,                0.27387,                0.86096,                0.69264,                0.75463,                0.75261,                0.52265,                 1.1918,                0.79453,                 1.5174,             0.00033633,             0.00033633,             0.00033633
                    198,                0.44757,                0.26537,                0.85908,                0.68891,                0.75846,                0.75391,                 0.5228,                  1.185,                0.77823,                 1.5062,              0.0003308,              0.0003308,              0.0003308
                    199,                0.45194,                0.26557,                0.86064,                0.69531,                0.76227,                0.75908,                0.52711,                 1.1842,                0.78003,                 1.5069,              0.0003253,              0.0003253,              0.0003253
                    200,                0.44723,                 0.2639,                0.86026,                0.70777,                0.76131,                0.76317,                 0.5285,                 1.1835,                0.78303,                 1.5066,             0.00031984,             0.00031984,             0.00031984
                    201,                0.45205,                0.26806,                0.86261,                0.70539,                0.75734,                0.76147,                0.52877,                 1.1761,                0.78429,                 1.5059,              0.0003144,              0.0003144,              0.0003144
                    202,                0.45686,                0.27113,                0.86509,                0.71594,                0.76434,                0.76878,                0.53409,                 1.1763,                0.77874,                 1.5058,               0.000309,               0.000309,               0.000309
                    203,                0.44586,                0.26135,                 0.8595,                0.71818,                0.76908,                0.77256,                0.53673,                  1.169,                0.76559,                 1.4981,             0.00030363,             0.00030363,             0.00030363
                    204,                0.43779,                0.26146,                0.85506,                0.71882,                0.75413,                0.76186,                0.52548,                  1.178,                0.77253,                 1.5056,             0.00029829,             0.00029829,             0.00029829
                    205,                0.44918,                0.26255,                0.86109,                0.71884,                0.75958,                0.76232,                0.52783,                 1.1904,                0.77446,                 1.5181,             0.00029299,             0.00029299,             0.00029299
                    206,                0.44269,                0.25926,                0.85888,                0.72147,                0.75699,                0.75881,                0.52418,                 1.1934,                0.77251,                 1.5234,             0.00028772,             0.00028772,             0.00028772
                    207,                0.44671,                 0.2634,                 0.8579,                0.71639,                0.75497,                0.75983,                0.52667,                 1.1889,                 0.7752,                 1.5215,             0.00028248,             0.00028248,             0.00028248
                    208,                0.43151,                0.25207,                0.85361,                0.70958,                0.75702,                 0.7615,                0.52647,                  1.187,                0.77925,                 1.5238,             0.00027729,             0.00027729,             0.00027729
                    209,                0.43328,                0.25717,                 0.8503,                0.70065,                0.74924,                0.75056,                0.52124,                 1.1758,                0.77807,                 1.5109,             0.00027212,             0.00027212,             0.00027212
                    210,                0.44359,                0.26197,                0.86012,                0.70083,                0.75315,                0.75482,                0.52242,                 1.1919,                0.78246,                 1.5199,               0.000267,               0.000267,               0.000267
                    211,                0.43018,                0.25315,                0.85359,                 0.7037,                0.75814,                 0.7589,                0.53059,                 1.1723,                0.77518,                 1.5079,             0.00026191,             0.00026191,             0.00026191
                    212,                0.42349,                0.24644,                0.84883,                0.70769,                0.75987,                0.76059,                0.52728,                 1.1849,                 0.7762,                 1.5179,             0.00025686,             0.00025686,             0.00025686
                    213,                0.43024,                 0.2546,                0.85523,                0.70527,                0.75632,                0.75697,                0.52665,                 1.1771,                0.77595,                 1.5113,             0.00025184,             0.00025184,             0.00025184
                    214,                0.43192,                0.25559,                0.85564,                0.70273,                0.75092,                0.75104,                0.52297,                  1.185,                0.78152,                 1.5133,             0.00024687,             0.00024687,             0.00024687
                    215,                0.43361,                0.25589,                0.85127,                0.70467,                0.75171,                 0.7541,                 0.5258,                 1.1872,                0.78783,                  1.513,             0.00024193,             0.00024193,             0.00024193
                    216,                0.42867,                0.25512,                0.85263,                0.71049,                 0.7582,                0.75904,                0.52912,                 1.1795,                0.78276,                 1.5104,             0.00023704,             0.00023704,             0.00023704
                    217,                0.43178,                0.25626,                0.85367,                0.70297,                 0.7564,                0.75468,                0.52506,                 1.1767,                0.78228,                 1.5124,             0.00023218,             0.00023218,             0.00023218
                    218,                0.44067,                 0.2603,                0.85597,                0.74486,                0.73699,                0.75587,                0.52474,                 1.1878,                0.78565,                 1.5179,             0.00022737,             0.00022737,             0.00022737
                    219,                0.42376,                0.25127,                0.85057,                0.71545,                0.76054,                0.76244,                0.53209,                 1.1759,                0.76863,                   1.51,              0.0002226,              0.0002226,              0.0002226
                    220,                0.42666,                0.25315,                 0.8516,                0.71544,                  0.758,                0.75875,                0.52755,                 1.1779,                 0.7745,                  1.508,             0.00021787,             0.00021787,             0.00021787
                    221,                0.42312,                0.25154,                0.85244,                0.71527,                0.75404,                0.75826,                0.52295,                 1.1894,                0.78974,                  1.523,             0.00021318,             0.00021318,             0.00021318
                    222,                0.41876,                0.24805,                0.84804,                0.71074,                0.75179,                0.75503,                0.52379,                 1.1861,                0.78747,                 1.5198,             0.00020854,             0.00020854,             0.00020854
                    223,                0.41908,                0.24745,                0.84979,                0.70681,                0.75052,                0.75276,                0.52404,                 1.1819,                0.78182,                 1.5172,             0.00020394,             0.00020394,             0.00020394
                    224,                0.42026,                0.25335,                0.85024,                0.70275,                0.75007,                0.75215,                0.52369,                 1.1786,                 0.7794,                 1.5166,             0.00019938,             0.00019938,             0.00019938
                    225,                  0.418,                 0.2475,                0.85249,                0.70357,                0.75368,                0.75252,                0.52193,                 1.1847,                0.77589,                 1.5215,             0.00019487,             0.00019487,             0.00019487
                    226,                0.41858,                 0.2473,                0.84629,                0.70639,                0.75196,                0.75187,                0.52234,                 1.1855,                0.77818,                 1.5196,              0.0001904,              0.0001904,              0.0001904
                    227,                0.41772,                0.24467,                0.84965,                0.73734,                0.73646,                0.75464,                0.52259,                 1.1864,                0.78056,                 1.5198,             0.00018598,             0.00018598,             0.00018598
                    228,                0.41435,                 0.2466,                0.84605,                0.71761,                0.74524,                0.75449,                 0.5228,                  1.186,                0.77699,                 1.5206,              0.0001816,              0.0001816,              0.0001816
                    229,                0.40549,                0.23693,                0.84645,                0.71266,                0.75515,                0.75988,                0.52484,                 1.1846,                0.77445,                 1.5209,             0.00017727,             0.00017727,             0.00017727
                    230,                0.41096,                0.24415,                0.84359,                0.72794,                0.74851,                0.76042,                 0.5243,                 1.1781,                0.77496,                 1.5218,             0.00017299,             0.00017299,             0.00017299
                    231,                0.42812,                0.25172,                0.85335,                0.70454,                0.74865,                0.75578,                0.52178,                 1.1789,                0.77863,                 1.5166,             0.00016876,             0.00016876,             0.00016876
                    232,                0.41497,                0.24305,                0.84527,                0.70801,                0.75085,                0.75544,                0.52035,                 1.1822,                0.78514,                 1.5226,             0.00016457,             0.00016457,             0.00016457
                    233,                0.41027,                0.24589,                0.84928,                0.70115,                0.74811,                0.75211,                0.51866,                 1.1849,                0.78335,                 1.5248,             0.00016043,             0.00016043,             0.00016043
                    234,                0.41014,                0.24361,                0.84584,                0.70619,                0.75654,                0.75576,                0.52063,                 1.1891,                0.78383,                 1.5267,             0.00015634,             0.00015634,             0.00015634
                    235,                0.41091,                0.24428,                0.84621,                0.71854,                 0.7475,                0.74942,                0.51964,                 1.1794,                0.78468,                 1.5194,             0.00015231,             0.00015231,             0.00015231
                    236,                0.41488,                0.24499,                0.84621,                0.71186,                0.75143,                 0.7534,                0.52006,                 1.1853,                0.79487,                 1.5219,             0.00014832,             0.00014832,             0.00014832
                    237,                 0.4209,                 0.2518,                0.85164,                0.71407,                0.74643,                0.75305,                0.52338,                 1.1731,                0.78989,                 1.5143,             0.00014438,             0.00014438,             0.00014438
                    238,                0.40236,                0.23861,                 0.8431,                0.71574,                0.74523,                0.75243,                0.52229,                 1.1794,                0.78822,                 1.5183,             0.00014049,             0.00014049,             0.00014049
                    239,                0.41043,                0.24319,                0.84401,                 0.7116,                0.75012,                0.75324,                0.52202,                 1.1826,                0.79029,                 1.5203,             0.00013665,             0.00013665,             0.00013665
                    240,                0.40995,                0.24259,                0.84673,                0.71162,                0.75457,                0.75813,                0.52531,                 1.1798,                 0.7785,                 1.5198,             0.00013286,             0.00013286,             0.00013286
                    241,                0.38516,                0.22101,                 0.8313,                0.72838,                0.74161,                0.75567,                0.52183,                 1.1788,                0.77409,                 1.5238,             0.00012913,             0.00012913,             0.00012913
                    242,                0.38119,                  0.218,                0.82906,                0.71086,                0.75509,                0.75988,                0.52514,                 1.1811,                0.77512,                 1.5322,             0.00012544,             0.00012544,             0.00012544
                    243,                0.37784,                0.21642,                 0.8284,                0.71373,                 0.7572,                0.76167,                 0.5257,                 1.1849,                 0.7789,                 1.5365,             0.00012181,             0.00012181,             0.00012181
                    244,                0.37896,                0.21758,                0.82965,                 0.7192,                0.75578,                0.76095,                0.52499,                 1.1835,                0.77727,                 1.5368,             0.00011824,             0.00011824,             0.00011824
                    245,                0.37805,                0.21765,                0.83184,                0.72525,                0.75879,                0.76177,                0.52664,                 1.1772,                0.77478,                  1.534,             0.00011471,             0.00011471,             0.00011471
                    246,                0.37746,                0.21538,                0.83022,                0.72207,                0.75678,                0.75845,                0.52437,                 1.1733,                0.78203,                   1.53,             0.00011124,             0.00011124,             0.00011124
                    247,                0.37428,                0.21312,                0.82929,                0.71993,                 0.7521,                0.75608,                0.52406,                 1.1681,                0.78313,                 1.5277,             0.00010783,             0.00010783,             0.00010783
                    248,                0.37143,                0.21345,                0.82691,                0.72146,                0.74867,                0.75472,                0.52448,                 1.1703,                0.78355,                 1.5265,             0.00010447,             0.00010447,             0.00010447
                    249,                0.37033,                0.21194,                0.82762,                0.71655,                0.75213,                0.75417,                0.52384,                 1.1695,                0.78316,                 1.5252,             0.00010116,             0.00010116,             0.00010116
                    250,                0.37315,                0.21433,                0.82627,                0.71896,                0.75433,                0.75658,                0.52634,                 1.1708,                0.77721,                 1.5283,             9.7914e-05,             9.7914e-05,             9.7914e-05
                    251,                  0.373,                0.21433,                0.82794,                0.71754,                0.75311,                0.75654,                0.52646,                 1.1709,                0.77618,                 1.5282,             9.4719e-05,             9.4719e-05,             9.4719e-05
                    252,                0.37152,                0.21281,                0.82642,                0.71923,                0.75172,                0.75665,                0.52595,                  1.175,                0.77553,                 1.5344,             9.1581e-05,             9.1581e-05,             9.1581e-05
                    253,                0.36996,                0.21241,                0.82371,                0.71697,                0.74919,                0.75659,                0.52613,                 1.1745,                 0.7758,                 1.5359,             8.8499e-05,             8.8499e-05,             8.8499e-05
                    254,                0.37164,                0.21288,                0.82806,                0.71778,                0.74877,                0.75698,                0.52474,                  1.175,                0.77455,                 1.5351,             8.5474e-05,             8.5474e-05,             8.5474e-05
                    255,                0.37261,                0.21173,                0.82551,                0.72222,                0.74866,                0.75991,                0.52632,                 1.1793,                0.77376,                 1.5395,             8.2506e-05,             8.2506e-05,             8.2506e-05
                    256,                0.37294,                0.21169,                0.82661,                0.72039,                0.75369,                 0.7597,                0.52557,                 1.1828,                0.77296,                 1.5418,             7.9595e-05,             7.9595e-05,             7.9595e-05
                    257,                0.36862,                  0.211,                 0.8244,                0.71706,                0.75622,                0.76038,                0.52699,                 1.1771,                0.77221,                 1.5376,             7.6742e-05,             7.6742e-05,             7.6742e-05
                    258,                0.36475,                 0.2097,                0.82587,                0.71809,                0.75855,                0.76133,                0.52871,                 1.1754,                0.77069,                 1.5382,             7.3947e-05,             7.3947e-05,             7.3947e-05
                    259,                0.36551,                 0.2104,                0.82358,                0.71992,                0.75682,                0.76099,                0.52781,                  1.175,                0.76953,                 1.5379,             7.1211e-05,             7.1211e-05,             7.1211e-05
                    260,                0.36563,                 0.2098,                0.82731,                0.71984,                0.75736,                 0.7613,                0.52832,                 1.1741,                0.76765,                 1.5362,             6.8533e-05,             6.8533e-05,             6.8533e-05
                    261,                0.36809,                0.20902,                0.82509,                0.71838,                0.75827,                0.75952,                0.52751,                 1.1739,                 0.7681,                 1.5355,             6.5914e-05,             6.5914e-05,             6.5914e-05
                    262,                0.36523,                0.20881,                0.82636,                0.71971,                0.75694,                0.75866,                0.52592,                 1.1787,                0.76845,                 1.5385,             6.3354e-05,             6.3354e-05,             6.3354e-05
                    263,                 0.3651,                0.20908,                 0.8221,                0.71521,                0.75863,                0.75836,                0.52655,                 1.1754,                0.77113,                 1.5388,             6.0854e-05,             6.0854e-05,             6.0854e-05
